mass, radius, density
9.628104049742106e+29 326639931.8099871 3437534.6690867534
9.628868500737245e+29 326848512.8099871 3433423.203106365
9.62962110890107e+29 327057093.8099871 3429315.2065613316
9.630361885310276e+29 327265674.80998707 3425210.680146588
9.631090841067498e+29 327474255.80998707 3421109.6245459355
9.631807987304191e+29 327682836.809987 3417012.0404320615
9.632513335171989e+29 327891417.809987 3412917.928466567
9.633206895848467e+29 328099998.809987 3408827.2892999873
9.633888680548667e+29 328308579.80998695 3404740.1235718215
9.634558700497723e+29 328517160.80998695 3400656.431910555
9.635216966955354e+29 328725741.80998695 3396576.2149336804
9.635863491202896e+29 328934322.8099869 3392499.4732477246
9.63649828455051e+29 329142903.8099869 3388426.2074482744
9.637121358328532e+29 329351484.8099868 3384356.4181199986
9.637732723896121e+29 329560065.8099868 3380290.1058366727
9.638332392635494e+29 329768646.8099868 3376227.2711612033
9.638920375956251e+29 329977227.80998677 3372167.914645653
9.639496685286726e+29 330185808.80998677 3368112.036831264
9.64006133208696e+29 330394389.8099867 3364059.6382484823
9.640614327837167e+29 330602970.8099867 3360010.7194169825
9.641155684042064e+29 330811551.8099867 3355965.2808456905
9.641685412232306e+29 331020132.80998665 3351923.3230328113
9.642203523960167e+29 331228713.80998665 3347884.8464658475
9.642710030805303e+29 331437294.80998665 3343849.8516216306
9.643204944370427e+29 331645875.8099866 3339818.338966339
9.643688276272665e+29 331854456.8099866 3335790.308955525
9.644160038175258e+29 332063037.80998653 3331765.7620341405
9.644620241734243e+29 332271618.80998653 3327744.698636557
9.645068898656097e+29 332480199.80998653 3323727.119186593
9.645506020661709e+29 332688780.8099865 3319713.024097537
9.645931619483495e+29 332897361.8099865 3315702.413772174
9.646345706897107e+29 333105942.8099864 3311695.288602805
9.646748294679639e+29 333314523.8099864 3307691.648971275
9.647139394654301e+29 333523104.8099864 3303691.4952489957
9.647519018645744e+29 333731685.80998635 3299694.8277969705
9.64788717851753e+29 333940266.80998635 3295701.6469658175
9.648243886140428e+29 334148847.80998635 3291711.9530957937
9.648589153426998e+29 334357428.8099863 3287725.7465168205
9.648922992289802e+29 334566009.8099863 3283743.027548507
9.649245414681754e+29 334774590.80998623 3279763.7965001715
9.649556432568738e+29 334983171.80998623 3275788.053670871
9.649856057939697e+29 335191752.80998623 3271815.7993494207
9.650144302808072e+29 335400333.8099862 3267847.033814419
9.65042117920604e+29 335608914.8099862 3263881.757334273
9.650686699188838e+29 335817495.8099861 3259919.9701672215
9.6509408748362e+29 336026076.8099861 3255961.6725613605
9.651183718240831e+29 336234657.8099861 3252006.864754663
9.651415241527143e+29 336443238.80998605 3248055.5469750077
9.651635456832516e+29 336651819.80998605 3244107.7194402004
9.65184437631739e+29 336860400.809986 3240163.3823579997
9.652042012172469e+29 337068981.809986 3236222.535926139
9.652228376587015e+29 337277562.809986 3232285.180332353
9.652403481803614e+29 337486143.80998594 3228351.3157543982
9.652567340047556e+29 337694724.80998594 3224420.94236008
9.652719963598898e+29 337903305.80998594 3220494.060307274
9.652861364740577e+29 338111886.8099859 3216570.6697439533
9.652991555771383e+29 338320467.8099859 3212650.770808208
9.653110549026134e+29 338529048.8099858 3208734.363628272
9.653218356846856e+29 338737629.8099858 3204821.448322549
9.653314991602955e+29 338946210.8099858 3200912.0249996306
9.65340046567969e+29 339154791.80998576 3197006.093758323
9.653474791479615e+29 339363372.80998576 3193103.6546876743
9.653537981435546e+29 339571953.8099857 3189204.707866991
9.653590047987507e+29 339780534.8099857 3185309.2533658682
9.653631003602903e+29 339989115.8099857 3181417.2912442116
9.65366086076499e+29 340197696.80998564 3177528.821552258
9.653679631978646e+29 340406277.80998564 3173643.844330605
9.653687329763154e+29 340614858.80998564 3169762.35961023
9.653683966663743e+29 340823439.8099856 3165884.367412514
9.653669555240052e+29 341032020.8099856 3162009.867749269
9.653644108070453e+29 341240601.8099855 3158138.860622758
9.653607637753497e+29 341449182.8099855 3154271.3460257226
9.65356015690935e+29 341657763.8099855 3150407.323941402
9.653501678168269e+29 341866344.80998546 3146546.794343559
9.653432214186448e+29 342074925.80998546 3142689.7571965037
9.653351777635936e+29 342283506.8099854 3138836.212455119
9.653260381207516e+29 342492087.8099854 3134986.160064879
9.653158037607825e+29 342700668.8099854 3131139.599961878
9.653044759562234e+29 342909249.80998534 3127296.5320728514
9.65292055981773e+29 343117830.80998534 3123456.9563152012
9.652785451138598e+29 343326411.80998534 3119620.872597017
9.652639446297764e+29 343534992.8099853 3115788.280817099
9.652482558096982e+29 343743573.8099853 3111959.180864986
9.652314799349533e+29 343952154.8099852 3108133.572620974
9.652136182887434e+29 344160735.8099852 3104311.4559561433
9.651946721559994e+29 344369316.8099852 3100492.8307323814
9.651746428235258e+29 344577897.80998516 3096677.696802404
9.651535315795684e+29 344786478.80998516 3092866.0540097794
9.651313397141022e+29 344995059.8099851 3089057.902188954
9.651080685189757e+29 345203640.8099851 3085253.241165276
9.650837192871904e+29 345412221.8099851 3081452.070755014
9.650582933147741e+29 345620802.80998504 3077654.3907653843
9.650317918974666e+29 345829383.80998504 3073860.200994574
9.650042163338898e+29 346037964.80998504 3070069.5012317635
9.64975567924395e+29 346246545.809985 3066282.291257152
9.649458479703424e+29 346455126.809985 3062498.5708419764
9.649150577751097e+29 346663707.8099849 3058718.339748539
9.648831986432277e+29 346872288.8099849 3054941.597730227
9.64850271881677e+29 347080869.8099849 3051168.344531539
9.648162787977263e+29 347289450.80998486 3047398.5798881073
9.647812207018152e+29 347498031.80998486 3043632.30352672
9.647450989046713e+29 347706612.8099848 3039869.5151653467
9.647079147188957e+29 347915193.8099848 3036110.2145131584
9.64669669458819e+29 348123774.8099848 3032354.401270553
9.646303644402127e+29 348332355.80998474 3028602.0751291765
9.645900009808662e+29 348540936.80998474 3024853.2357719494
9.64548580398857e+29 348749517.80998474 3021107.8828730863
9.645061040150008e+29 348958098.8099847 3017366.016098121
9.644625731508338e+29 349166679.8099847 3013627.6351039307
9.644179891297659e+29 349375260.8099846 3009892.7395387543
9.643723532769361e+29 349583841.8099846 3006161.3290422205
9.64325666917916e+29 349792422.8099846 3002433.403245369
9.642779313808712e+29 350001003.80998456 2998708.9617706737
9.64229147994976e+29 350209584.80998456 2994988.004232065
9.641793180901255e+29 350418165.8099845 2991270.5302349534
9.641284429992408e+29 350626746.8099845 2987556.539376252
9.640765240552436e+29 350835327.8099845 2983846.0312444
9.640235625929285e+29 351043908.80998445 2980139.0054193856
9.639695599486758e+29 351252489.80998445 2976435.4614727683
9.639145174600185e+29 351461070.80998445 2972735.398967702
9.638584364656426e+29 351669651.8099844 2969038.8174589584
9.638013183063958e+29 351878232.8099844 2965345.7164929486
9.637431643237023e+29 352086813.8099843 2961656.095607748
9.636839758604274e+29 352295394.8099843 2957969.954333117
9.636237542610216e+29 352503975.8099843 2954287.2921905247
9.635625008718092e+29 352712556.80998427 2950608.108693171
9.635002170386817e+29 352921137.80998427 2946932.40334601
9.634369041109898e+29 353129718.8099842 2943260.175645774
9.633725634377957e+29 353338299.8099842 2939591.425080995
9.633071963700351e+29 353546880.8099842 2935926.151132024
9.63240804260085e+29 353755461.80998415 2932264.3532710597
9.631733884613312e+29 353964042.80998415 2928606.030962167
9.631049503286005e+29 354172623.80998415 2924951.1836613016
9.630354912172962e+29 354381204.8099841 2921299.8108163318
9.62965012485704e+29 354589785.8099841 2917651.9118670616
9.62893515491245e+29 354798366.809984 2914007.4862452513
9.62821001593934e+29 355006947.809984 2910366.533374641
9.627474721552272e+29 355215528.809984 2906729.0526709766
9.626729285360044e+29 355424109.80998397 2903095.0435420275
9.6259737210046e+29 355632690.80998397 2899464.5053876108
9.625208042126442e+29 355841271.8099839 2895837.4375996133
9.62443226238625e+29 356049852.8099839 2892213.8395620165
9.623646395446141e+29 356258433.8099839 2888593.7106509143
9.622850454989854e+29 356467014.80998385 2884977.05023454
9.62204445470545e+29 356675595.80998385 2881363.857673285
9.621228408301165e+29 356884176.8099838 2877754.132319725
9.620402329482353e+29 357092757.8099838 2874147.8735186374
9.61956623198031e+29 357301338.8099838 2870545.0806070277
9.618720129524889e+29 357509919.80998373 2866945.752914151
9.617864035873327e+29 357718500.80998373 2863349.8897615327
9.616997964768447e+29 357927081.80998373 2859757.4904629914
9.616121929993427e+29 358135662.8099837 2856168.5543246623
9.615235945321354e+29 358344243.8099837 2852583.0806450173
9.614340024539729e+29 358552824.8099836 2849001.0687148888
9.613434181453346e+29 358761405.8099836 2845422.5178174907
9.612518429872763e+29 358969986.8099836 2841847.427228442
9.611592783618627e+29 359178567.80998355 2838275.796215788
9.610657256520231e+29 359387148.80998355 2834707.6240400206
9.609711862425604e+29 359595729.8099835 2831142.9099541046
9.608756615179891e+29 359804310.8099835 2827581.653203495
9.607791528649856e+29 360012891.8099835 2824023.853026161
9.606816616702263e+29 360221472.80998343 2820469.508652611
9.605831893226934e+29 360430053.80998343 2816918.6193059087
9.604837372112248e+29 360638634.80998343 2813371.1842016988
9.60383306725091e+29 360847215.8099834 2809827.202548229
9.602818992564448e+29 361055796.8099834 2806286.673546371
9.601795161971506e+29 361264377.8099833 2802749.5963896397
9.600761589393611e+29 361472958.8099833 2799215.9702642197
9.599718288779673e+29 361681539.8099833 2795685.794348986
9.598665274071394e+29 361890120.80998325 2792159.0678155227
9.597602559230654e+29 362098701.80998325 2788635.7898281487
9.59653015821501e+29 362307282.8099832 2785115.9595439364
9.595448085009398e+29 362515863.8099832 2781599.5761127356
9.59435635359011e+29 362724444.8099832 2778086.6386771924
9.593254977957937e+29 362933025.80998313 2774577.1463727737
9.592143972105021e+29 363141606.80998313 2771071.0983277885
9.591023350049448e+29 363350187.80998313 2767568.493663408
9.589893125804978e+29 363558768.8099831 2764069.331493688
9.588753313399784e+29 363767349.8099831 2760573.6109255906
9.587603926867803e+29 363975930.809983 2757081.3310590046
9.586444980255941e+29 364184511.809983 2753592.4909867686
9.585276487612548e+29 364393092.809983 2750107.089794693
9.584098462997501e+29 364601673.80998296 2746625.1265615793
9.582910920482208e+29 364810254.80998296 2743146.6003592415
9.581713874135193e+29 365018835.8099829 2739671.5102525316
9.580507338043715e+29 365227416.8099829 2736199.8552993536
9.579291326303681e+29 365435997.8099829 2732731.6345506925
9.578065853005233e+29 365644578.80998284 2729266.8470506324
9.576830932261572e+29 365853159.80998284 2725805.4918363756
9.575586578181574e+29 366061740.80998284 2722347.5679382663
9.574332804888528e+29 366270321.8099828 2718893.0743798134
9.573069626511486e+29 366478902.8099828 2715442.010177709
9.571797057185267e+29 366687483.8099827 2711994.3743418492
9.570515111051894e+29 366896064.8099827 2708550.1658753594
9.569223802263479e+29 367104645.8099827 2705109.38377461
9.567923144973573e+29 367313226.80998266 2701672.0270292405
9.5666131533487e+29 367521807.80998266 2698238.094622182
9.565293841558265e+29 367730388.8099826 2694807.5855296757
9.563965223780321e+29 367938969.8099826 2691380.498721293
9.562627314198684e+29 368147550.8099826 2687956.8331599617
9.561280127001494e+29 368356131.80998254 2684536.587801981
9.559923676386981e+29 368564712.80998254 2681119.7615970448
9.558557976562018e+29 368773293.80998254 2677706.3534882665
9.557183041727717e+29 368981874.8099825 2674296.362412192
9.555798886108247e+29 369190455.8099825 2670889.7872988274
9.554405523922012e+29 369399036.8099824 2667486.627071658
9.553002969397505e+29 369607617.8099824 2664086.8806476654
9.551591236771865e+29 369816198.8099824 2660690.5469373544
9.550170340273585e+29 370024779.80998236 2657297.6248447704
9.548740294161421e+29 370233360.80998236 2653908.1132675204
9.54730111268116e+29 370441941.8099823 2650522.011096794
9.545852810090117e+29 370650522.8099823 2647139.3172173826
9.544395400649932e+29 370859103.8099823 2643760.0305077033
9.54292889863233e+29 371067684.80998224 2640384.1498398185
9.541453318304718e+29 371276265.80998224 2637011.674079454
9.539968673954672e+29 371484846.80998224 2633642.6020860225
9.538474979858245e+29 371693427.8099822 2630276.9327126415
9.53697225030878e+29 371902008.8099822 2626914.6648061574
9.535460499601064e+29 372110589.8099821 2623555.797207163
9.533939742031323e+29 372319170.8099821 2620200.328750021
9.532409991905871e+29 372527751.8099821 2616848.2582628797
9.530871263535347e+29 372736332.80998206 2613499.5845676977
9.52932357123183e+29 372944913.80998206 2610154.306480262
9.527766929313163e+29 373153494.809982 2606812.4228102113
9.526201352105839e+29 373362075.809982 2603473.9323610524
9.524626853934906e+29 373570656.809982 2600138.833930183
9.52304344913262e+29 373779237.80998194 2596807.1263089124
9.521451152039883e+29 373987818.80998194 2593478.808282479
9.519849976991833e+29 374196399.80998194 2590153.8786300733
9.518239938333696e+29 374404980.8099819 2586832.336124857
9.516621050422228e+29 374613561.8099819 2583514.1795339836
9.514993327605535e+29 374822142.8099818 2580199.4076186186
9.513356784240373e+29 375030723.8099818 2576888.01913396
9.511711434690704e+29 375239304.8099818 2573580.012829255
9.510057293317604e+29 375447885.80998176 2570275.3874478247
9.508394374499447e+29 375656466.80998176 2566974.1417270834
9.506722692598753e+29 375865047.8099817 2563676.274398557
9.505042261993893e+29 376073628.8099817 2560381.7841879018
9.503353097070447e+29 376282209.8099817 2557090.6698149275
9.501655212208226e+29 376490790.80998164 2553802.9299936164
9.499948621792809e+29 376699371.80998164 2550518.5634321407
9.498233340214099e+29 376907952.8099816 2547237.5688328873
9.496509381866319e+29 377116533.8099816 2543959.944892473
9.494776761149459e+29 377325114.8099816 2540685.6903017657
9.493035492460627e+29 377533695.8099815 2537414.803745905
9.49128559019693e+29 377742276.8099815 2534147.283904322
9.48952706877277e+29 377950857.8099815 2530883.129450759
9.487759942592458e+29 378159438.80998147 2527622.339053287
9.485984226067514e+29 378368019.80998147 2524364.9113743305
9.484199933609457e+29 378576600.8099814 2521110.84507068
9.482407079642776e+29 378785181.8099814 2517860.138793518
9.480605678577548e+29 378993762.8099814 2514612.7911884338
9.478795744838263e+29 379202343.80998135 2511368.8008954497
9.476977292852292e+29 379410924.80998135 2508128.1665490326
9.475150337044125e+29 379619505.8099813 2504890.8867781167
9.473314891844015e+29 379828086.8099813 2501656.9602061254
