mass_enclosed, radius, density
2.29996582298555e+33 1328245893.8100963 145.15486860887634
2.2999664377119702e+33 1328454474.8100965 144.26907250191974
2.2999670485683307e+33 1328663055.8100965 143.38716357177898
2.2999676555700737e+33 1328871636.8100965 142.50913092846793
2.2999682587326088e+33 1329080217.8100965 141.63496369910166
2.2999688580713102e+33 1329288798.8100967 140.7646510278717
2.2999694536015197e+33 1329497379.8100967 139.89818207602113
2.299970045338544e+33 1329705960.8100967 139.03554602181987
2.2999706332976553e+33 1329914541.810097 138.17673206054016
2.299971217494093e+33 1330123122.810097 137.32172940443152
2.2999717979430625e+33 1330331703.810097 136.4705272826965
2.299972374659734e+33 1330540284.810097 135.62311494146587
2.2999729476592456e+33 1330748865.8100972 134.779481643774
2.2999735169567003e+33 1330957446.8100972 133.93961666953453
2.2999740825671674e+33 1331166027.8100972 133.10350931551577
2.2999746445056818e+33 1331374608.8100975 132.2711488953161
2.299975202787246e+33 1331583189.8100975 131.44252473933983
2.2999757574268284e+33 1331791770.8100975 130.6176261947727
2.2999763084393617e+33 1332000351.8100977 129.79644262555746
2.2999768558397478e+33 1332208932.8100977 128.97896341236952
2.2999773996428524e+33 1332417513.8100977 128.1651779525929
2.2999779398635092e+33 1332626094.8100977 127.35507566029568
2.2999784765165167e+33 1332834675.810098 126.54864596620612
2.2999790096166406e+33 1333043256.810098 125.74587831768815
2.2999795391786127e+33 1333251837.810098 124.94676217871753
2.2999800652171316e+33 1333460418.8100982 124.15128702985754
2.299980587746862e+33 1333668999.8100982 123.35944236823497
2.299981106782435e+33 1333877580.8100982 122.57121770751618
2.2999816223384477e+33 1334086161.8100982 121.78660257788297
2.2999821344294647e+33 1334294742.8100984 121.00558652600871
2.299982643070016e+33 1334503323.8100984 120.22815911503433
2.2999831482745979e+33 1334711904.8100984 119.45430992454452
2.2999836500576746e+33 1334920485.8100986 118.68402855054377
2.299984148433676e+33 1335129066.8100986 117.91730460543263
2.299984643416999e+33 1335337647.8100986 117.15412771798393
2.2999851350220056e+33 1335546228.8100986 116.3944875333189
2.299985623263026e+33 1335754809.810099 115.63837371288366
2.2999861081543566e+33 1335963390.810099 114.88577593442533
2.2999865897102602e+33 1336171971.810099 114.13668389196845
2.2999870679449667e+33 1336380552.8100991 113.39108729579145
2.2999875428726716e+33 1336589133.8100991 112.6489758724029
2.2999880145075387e+33 1336797714.8100991 111.91033936451814
2.2999884828636967e+33 1337006295.8100994 111.17516753103568
2.2999889479552434e+33 1337214876.8100994 110.44345014701372
2.2999894097962406e+33 1337423457.8100994 109.71517700364669
2.2999898684007188e+33 1337632038.8100994 108.9903379082419
2.299990323782675e+33 1337840619.8100996 108.26892268419607
2.2999907759560723e+33 1338049200.8100996 107.55092117097216
2.2999912249348414e+33 1338257781.8100996 106.8363232240758
2.2999916707328802e+33 1338466362.8100998 106.12511871503227
2.2999921133640515e+33 1338674943.8100998 105.41729753136309
2.2999925528421874e+33 1338883524.8100998 104.71284957656296
2.2999929891810846e+33 1339092105.8100998 104.01176477007645
2.2999934223945097e+33 1339300686.8101 103.31403304727492
2.2999938524961938e+33 1339509267.8101 102.61964435943337
2.299994279499835e+33 1339717848.8101 101.92858867370754
2.2999947034191013e+33 1339926429.8101003 101.24085597311065
2.2999951242676234e+33 1340135010.8101003 100.55643625649049
2.2999955420590028e+33 1340343591.8101003 99.87531953850642
2.2999959568068056e+33 1340552172.8101003 99.19749584960657
2.2999963685245663e+33 1340760753.8101006 98.52295523600472
2.2999967772257854e+33 1340969334.8101006 97.85168775965764
2.2999971829239328e+33 1341177915.8101006 97.18368349824202
2.299997585632443e+33 1341386496.8101008 96.51893254513193
2.2999979853647182e+33 1341595077.8101008 95.85742500937585
2.2999983821341293e+33 1341803658.8101008 95.19915101567398
2.2999987759540127e+33 1342012239.810101 94.54410070435561
2.299999166837673e+33 1342220820.810101 93.89226423135638
2.299999554798382e+33 1342429401.810101 93.24363176819567
2.2999999398493776e+33 1342637982.810101 92.5981935019539
2.3000003220038669e+33 1342846563.8101013 91.95593963525018
2.3000007012750225e+33 1343055144.8101013 91.31686038621947
2.300001077675986e+33 1343263725.8101013 90.68094598849035
2.3000014512198642e+33 1343472306.8101015 90.0481866911624
2.3000018219197344e+33 1343680887.8101015 89.41857275878375
2.300002189788638e+33 1343889468.8101015 88.79209447132881
2.300002554839585e+33 1344098049.8101015 88.16874212417571
2.300002917085555e+33 1344306630.8101017 87.54850602808405
2.3000032765394914e+33 1344515211.8101017 86.93137650917261
2.3000036332143073e+33 1344723792.8101017 86.31734390889697
2.3000039871228835e+33 1344932373.810102 85.7063985840275
2.3000043382780664e+33 1345140954.810102 85.09853090662682
2.3000046866926725e+33 1345349535.810102 84.49373126402784
2.300005032379483e+33 1345558116.810102 83.89199005881164
2.30000537535125e+33 1345766697.8101022 83.29329770878515
2.30000571562069e+33 1345975278.8101022 82.69764464695923
2.3000060532004882e+33 1346183859.8101022 82.1050213215266
2.3000063881032995e+33 1346392440.8101025 81.51541819583976
2.300006720341743e+33 1346601021.8101025 80.92882574838907
2.300007049928408e+33 1346809602.8101025 80.3452344727807
2.3000073768758505e+33 1347018183.8101027 79.76463487771488
2.3000077011965937e+33 1347226764.8101027 79.18701748696377
2.30000802290313e+33 1347435345.8101027 78.6123728393498
2.300008342007919e+33 1347643926.8101027 78.04069148872377
2.300008658523386e+33 1347852507.810103 77.47196400394301
2.300008972461928e+33 1348061088.810103 76.90618096884971
2.3000092838359068e+33 1348269669.810103 76.34333298224908
2.3000095926576527e+33 1348478250.8101032 75.78341065788776
2.300009898939465e+33 1348686831.8101032 75.22640462443205
2.3000102026936093e+33 1348895412.8101032 74.67230552544633
2.3000105039323198e+33 1349103993.8101032 74.12110401937147
2.300010802667798e+33 1349312574.8101034 73.57279077950321
2.3000110989122147e+33 1349521155.8101034 73.02735649397059
2.3000113926777082e+33 1349729736.8101034 72.48479186571448
2.3000116839763832e+33 1349938317.8101037 71.9450876124662
2.3000119728203136e+33 1350146898.8101037 71.40823446672586
2.3000122592215426e+33 1350355479.8101037 70.87422317574111
2.3000125431920796e+33 1350564060.810104 70.34304450148562
2.3000128247439017e+33 1350772641.810104 69.8146892206379
2.300013103888956e+33 1350981222.810104 69.28914812455984
2.3000133806391567e+33 1351189803.810104 68.7664120192754
2.3000136550063853e+33 1351398384.8101041 68.24647172544944
2.3000139270024925e+33 1351606965.8101041 67.72931807836639
2.3000141966392968e+33 1351815546.8101041 67.2149419279092
2.3000144639285847e+33 1352024127.8101044 66.70333413853795
2.3000147288821118e+33 1352232708.8101044 66.194485589269
2.3000149915116002e+33 1352441289.8101044 65.68838717365351
2.300015251828742e+33 1352649870.8101044 65.18502979975673
2.3000155098451962e+33 1352858451.8101046 64.6844043901367
2.3000157655725906e+33 1353067032.8101046 64.18650188182338
2.3000160190225215e+33 1353275613.8101046 63.69131322629756
2.3000162702065534e+33 1353484194.8101048 63.198829389469964
2.3000165191362186e+33 1353692775.8101048 62.70904135166033
2.3000167658230187e+33 1353901356.8101048 62.22194010757652
2.300017010278423e+33 1354109937.8101048 61.73751666629357
2.300017252513869e+33 1354318518.810105 61.25576205123294
2.3000174925407634e+33 1354527099.810105 60.776667300141746
2.3000177303704793e+33 1354735680.810105 60.300223465071866
2.3000179660143615e+33 1354944261.8101053 59.82642161235932
2.3000181994837208e+33 1355152842.8101053 59.35525282260343
2.3000184307898374e+33 1355361423.8101053 58.886708190646296
2.3000186599439593e+33 1355570004.8101056 58.420778825552
2.3000188869573047e+33 1355778585.8101056 57.957455850586044
2.3000191118410573e+33 1355987166.8101056 57.496730403194746
2.300019334606372e+33 1356195747.8101056 57.03859363498474
2.3000195552643727e+33 1356404328.8101058 56.583036711702306
2.3000197738261485e+33 1356612909.8101058 56.13005081321303
2.3000199903027606e+33 1356821490.8101058 55.679627133481226
2.3000202047052372e+33 1357030071.810106 55.231756880549504
2.3000204170445755e+33 1357238652.810106 54.786431276518364
2.3000206273317418e+33 1357447233.810106 54.34364155752585
2.3000208355776688e+33 1357655814.810106 53.90337897372715
2.3000210417932623e+33 1357864395.8101063 53.4656347892743
2.3000212459893923e+33 1358072976.8101063 53.030400282295886
2.3000214481769e+33 1358281557.8101063 52.59766674487675
2.300021648366595e+33 1358490138.8101065 52.16742548303778
2.3000218465692553e+33 1358698719.8101065 51.73966781671572
2.3000220427956284e+33 1358907300.8101065 51.31438507974293
2.3000222370564297e+33 1359115881.8101065 50.891568619827346
2.3000224293623448e+33 1359324462.8101068 50.471209798532236
2.300022619724026e+33 1359533043.8101068 50.05329999125623
2.3000228081520963e+33 1359741624.8101068 49.63783058721315
2.3000229946571469e+33 1359950205.810107 49.22479298941209
2.300023179249738e+33 1360158786.810107 48.81417861463729
2.3000233619403994e+33 1360367367.810107 48.405978893428305
2.300023542739629e+33 1360575948.8101072 48.000185270059966
2.300023721657893e+33 1360784529.8101072 47.59678920252246
2.3000238987056288e+33 1360993110.8101072 47.19578216250153
2.300024073893241e+33 1361201691.8101072 46.79715563535849
2.3000242472311044e+33 1361410272.8101075 46.40090112011053
2.3000244187295605e+33 1361618853.8101075 46.00701012941086
2.3000245883989232e+33 1361827434.8101075 45.61547418952892
2.3000247562494737e+33 1362036015.8101077 45.226284840330656
2.3000249222914617e+33 1362244596.8101077 44.839433635258814
2.3000250865351077e+33 1362453177.8101077 44.45491214131327
2.3000252489905992e+33 1362661758.8101077 44.072711939031365
2.3000254096680956e+33 1362870339.810108 43.692824622468244
2.300025568577723e+33 1363078920.810108 43.315241799177294
2.3000257257295783e+33 1363287501.810108 42.939955090190594
2.3000258811337265e+33 1363496082.8101082 42.566956129999326
2.3000260348002034e+33 1363704663.8101082 42.1962365665343
2.3000261867390113e+33 1363913244.8101082 41.82778806114647
2.300026336960125e+33 1364121825.8101082 41.46160228858743
2.300026485473486e+33 1364330406.8101084 41.09767093699002
2.3000266322890069e+33 1364538987.8101084 40.73598570784897
2.300026777416569e+33 1364747568.8101084 40.37653831600148
2.3000269208660227e+33 1364956149.8101087 40.019320489607836
2.300027062647189e+33 1365164730.8101087 39.66432397013222
2.3000272027698548e+33 1365373311.8101087 39.31154051232333
2.3000273412437806e+33 1365581892.810109 38.96096188419511
2.3000274780786943e+33 1365790473.810109 38.61257986700756
2.300027613284294e+33 1365999054.810109 38.266386255247525
2.3000277468702455e+33 1366207635.810109 37.92237285660956
2.3000278788461867e+33 1366416216.8101091 37.580531491976714
2.3000280092217227e+33 1366624797.8101091 37.24085399540143
2.30002813800643e+33 1366833378.8101091 36.9033322140865
2.3000282652098526e+33 1367041959.8101094 36.567958008365935
2.3000283908415071e+33 1367250540.8101094 36.234723251686
2.3000285149108755e+33 1367459121.8101094 35.90361983058614
2.3000286374274132e+33 1367667702.8101094 35.574639644680055
2.3000287584005428e+33 1367876283.8101096 35.247774606636696
2.300028877839658e+33 1368084864.8101096 34.9230166421614
2.300028995754121e+33 1368293445.8101096 34.60035768997693
2.300029112153265e+33 1368502026.8101099 34.27978970180466
2.300029227046391e+33 1368710607.8101099 33.961304642345695
2.3000293404427723e+33 1368919188.8101099 33.64489448926208
2.3000294523516493e+33 1369127769.81011 33.33055123315798
2.300029562782233e+33 1369336350.81011 33.018266877560976
2.3000296717437053e+33 1369544931.81011 32.708033438903286
2.3000297792452172e+33 1369753512.81011 32.39984294650305
2.3000298852958881e+33 1369962093.8101103 32.09368744254571
2.3000299899048103e+33 1370170674.8101103 31.789558982065277
2.300030093081042e+33 1370379255.8101103 31.487449632925802
2.3000301948336147e+33 1370587836.8101106 31.187351475802704
2.300030295171527e+33 1370796417.8101106 30.889256604164228
2.3000303941037505e+33 1371004998.8101106 30.593157124252883
2.3000304916392242e+33 1371213579.8101106 30.29904515506698
2.3000305877868577e+33 1371422160.8101108 30.006912828342067
2.30003068255553e+33 1371630741.8101108 29.716752288532525
2.3000307759540915e+33 1371839322.8101108 29.428555692793108
2.300030867991362e+33 1372047903.810111 29.142315210960533
2.3000309586761308e+33 1372256484.810111 28.858023025535118
2.3000310480171572e+33 1372465065.810111 28.57567133166241
2.300031136023171e+33 1372673646.810111 28.295252337114846
2.3000312227028727e+33 1372882227.8101113 28.016758262273477
2.30003130806493e+33 1373090808.8101113 27.740181340109682
2.3000313921179847e+33 1373299389.8101113 27.46551381616691
2.300031474870646e+33 1373507970.8101115 27.192747948542465
2.3000315563314945e+33 1373716551.8101115 26.921876007869322
2.3000316365090792e+33 1373925132.8101115 26.652890277297946
2.3000317154119216e+33 1374133713.8101118 26.38578305247814
2.300031793048512e+33 1374342294.8101118 26.120546641540955
2.3000318694273106e+33 1374550875.8101118 25.85717336508057
2.3000319445567493e+33 1374759456.8101118 25.59565555613625
2.3000320184452282e+33 1374968037.810112 25.335985560174315
2.3000320911011202e+33 1375176618.810112 25.07815573507008
2.3000321625327655e+33 1375385199.810112 24.82215845108994
2.300032232748477e+33 1375593780.8101122 24.567986090873358
2.3000323017565362e+33 1375802361.8101122 24.315631049414968
2.3000323695651972e+33 1376010942.8101122 24.065085734046633
2.3000324361826818e+33 1376219523.8101122 23.81634256441959
2.3000325016171836e+33 1376428104.8101125 23.569393972486587
2.300032565876866e+33 1376636685.8101125 23.324232402484064
2.3000326289698638e+33 1376845266.8101125 23.080850310914325
2.3000326909042816e+33 1377053847.8101127 22.83924016652779
2.3000327516881938e+33 1377262428.8101127 22.599394450305233
2.300032811329645e+33 1377471009.8101127 22.36130565544004
2.3000328698366528e+33 1377679590.8101127 22.124966287320543
2.3000329272172027e+33 1377888171.810113 21.89036886351232
2.300032983479252e+33 1378096752.810113 21.657505913740557
2.3000330386307267e+33 1378305333.810113 21.42636997987242
2.3000330926795265e+33 1378513914.8101132 21.19695361589946
2.3000331456335188e+33 1378722495.8101132 20.969249387920048
2.300033197500543e+33 1378931076.8101132 20.743249874121833
2.3000332482884084e+33 1379139657.8101134 20.518947664764198
2.3000332980048957e+33 1379348238.8101134 20.29633536216079
2.300033346657755e+33 1379556819.8101134 20.07540558066204
2.3000333942547088e+33 1379765400.8101134 19.856150946637715
2.3000334408034494e+33 1379973981.8101137 19.63856409845952
2.3000334863116388e+33 1380182562.8101137 19.422637686483668
2.300033530786911e+33 1380391143.8101137 19.20836437303356
2.3000335742368696e+33 1380599724.810114 18.9957368323824
2.300033616669091e+33 1380808305.810114 18.78474775073589
2.300033658091119e+33 1381016886.810114 18.57538982621494
2.3000336985104714e+33 1381225467.810114 18.36765576883843
2.300033737934636e+33 1381434048.8101141 18.161538300505903
2.30003377637107e+33 1381642629.8101141 17.957030154980412
2.3000338138272024e+33 1381851210.8101141 17.754124077871282
2.3000338503104333e+33 1382059791.8101144 17.55281282661697
2.3000338858281333e+33 1382268372.8101144 17.353089170467925
2.3000339203876437e+33 1382476953.8101144 17.15494589046944
2.3000339539962766e+33 1382685534.8101146 16.958375779444587
2.3000339866613164e+33 1382894115.8101146 16.763371641977155
2.3000340183900166e+33 1383102696.8101146 16.569926294394577
2.3000340491896018e+33 1383311277.8101146 16.378032564750946
